Year,Order entered,PlotID,Replicate,Species,PercentCover,Notes,RLB Notes,EHL Notes
2015,4757,RAMP-316,QS,GAUOVA-Gaultheria ovatifolia,8,,,
2015,4758,RAMP-316,QS,MAHNER-Mahonia nervosa,T,,,
2015,4759,RAMP-316,QS,LINBOR-Linnaea borealis,4,,,
2015,4760,RAMP-316,QS,LUPARC-Lupinus arcticus,5,,,
2015,4761,RAMP-316,QW,MOSS-Moss spp,10,,,
2015,4762,RAMP-316,QW,VACPAR-Vaccinium parvifolium,25,,,
2015,4763,RAMP-316,QW,MAHNER-Mahonia nervosa,8,,,
2015,4764,RAMP-316,QW,GAUSHA-Gaultheria shallon,6,,,
2015,4765,RAMP-316,QW,LINBOR-Linnaea borealis,3,,,
2015,4766,RAMP-316,QW,GAUOVA-Gaultheria ovatifolia,8,,,
2015,4767,RAMP-316,QW,CHIMEN-Chimaphila menziesii,T,,,
2015,4768,RAMP-316,ALL,VACPAR-Vaccinium parvifolium,present,,,
2015,4769,EOFR-430,QN,MOSS-Moss spp,10,,,
2015,4770,EOFR-430,QN,XERTEN-Xerophyllum tenax,12,,,
2015,4771,EOFR-430,QN,CORUNA-Cornus unalaschkensis,3,,,
2015,4772,EOFR-430,QN,VACALA-Vaccinium alaskaense,4,,,
2015,4773,EOFR-430,QE,MOSS-Moss spp,T,,,
2015,4774,EOFR-430,QE,PTEAQU-Pteridium aquilinum,12,,,
2015,4775,EOFR-430,QE,VACALA-Vaccinium alaskaense,8,,,
2015,4776,EOFR-430,QE,XERTEN-Xerophyllum tenax,20,,,
2015,4777,EOFR-430,QE,CHIMEN-Chimaphila menziesii,1,,,
2015,4778,EOFR-430,QE,GOOOBL-Goodyera oblongifolia,T,,,
2015,4779,EOFR-430,QE,LINBOR-Linnaea borealis,2,,,
2015,4780,EOFR-430,QS,MOSS-Moss spp,50,,,
2015,4781,EOFR-430,QS,XERTEN-Xerophyllum tenax,50,,,
2015,4782,EOFR-430,QS,CORUNA-Cornus unalaschkensis,7,,,
2015,4783,EOFR-430,QS,CHIMEN-Chimaphila menziesii,1,,,
2015,4784,EOFR-430,QS,VACALA-Vaccinium alaskaense,1,,,
2015,4785,EOFR-430,QW,MOSS-Moss spp,3,,,
2015,4786,EOFR-430,QW,VACMEM-Vaccinium membranaceum,5,,,
2015,4787,EOFR-430,QW,CORUNA-Cornus unalaschkensis,2,,,
2015,4788,EOFR-430,QW,XERTEN-Xerophyllum tenax,35,,,
2015,4789,EOFR-430,QW,ORTSEC-Orthilia secunda,1,,,
2015,4790,EOFR-430,ALL,ABIAMA-Abies amabilis,present,2nd yr +,,
2015,4791,EOFR-430,ALL,MENFER-Menziesia ferruginea,present,,,
2015,4792,MOWI-334,QN,MOSS-Moss spp,NA,,,
2015,4793,MOWI-334,QN,ORTSEC-Orthilia secunda,T,,,
2015,4794,MOWI-334,QN,ABIAMA-Abies amabilis,T,2nd yr +,,
2015,4795,MOWI-334,QN,ABIPRO-Abies procera,T,germ,,
2015,4796,MOWI-334,QN,TSUHET-Tsuga heterophylla,T,germ,,
2015,4797,MOWI-334,QE,MOSS-Moss spp,2,,,
2015,4798,MOWI-334,QE,CLIUNI-Clintonia uniflora,T,,,
2015,4799,MOWI-334,QS,MOSS-Moss spp,1,,,
2015,4800,MOWI-334,QS,CLIUNI-Clintonia uniflora,1,,,
2015,4801,MOWI-334,QS,ABIAMA-Abies amabilis,T,2nd yr +,,
2015,4802,MOWI-334,QS,ABIPRO-Abies procera,T,germ,,
2015,4803,MOWI-334,QW,MOSS-Moss spp,5,,,
2015,4804,MOWI-334,QW,GOOOBL-Goodyera oblongifolia,T,,,
2015,4805,MOWI-334,QW,XERTEN-Xerophyllum tenax,T,,,
2015,4806,MOWI-334,ALL,VACMEM-Vaccinium membranaceum,present,,,
2015,4807,MOWI-334,ALL,RUBPED-Rubus pedatus,present,,,
2015,4808,MOWI-334,ALL,XERTEN-Xerophyllum tenax,present,,,
2015,4809,MOWI-334,ALL,CLIUNI-Clintonia uniflora,present,,,
2015,4810,MOWI-334,ALL,GOOOBL-Goodyera oblongifolia,present,,,
2015,4811,MOWI-333,QN,MOSS-Moss spp,3,,,
2015,4812,MOWI-333,QN,STRSTR-Streptopus streptopoides,2,now only T :(,,
2015,4813,MOWI-333,QN,TIATRI-Tiarella trifoliata,1,,,
2015,4814,MOWI-333,QN,ABIAMA-Abies amabilis,T,germ,,
2015,4815,MOWI-333,QE,MOSS-Moss spp,3,,,
2015,4816,MOWI-333,QE,STRSTR-Streptopus streptopoides,1,,,
2015,4817,MOWI-333,QE,ATHFIL-Athyrium filix-femina,4,now T,,
2015,4818,MOWI-333,QE,ACHTRI-Achlys triphylla,1,now T,,
2015,4819,MOWI-333,QE,CLASIB-Claytonia sibirica,1,,,
2015,4820,MOWI-333,QE,TIATRI-Tiarella trifoliata,8,,,
2015,4821,MOWI-333,QS,MOSS-Moss spp,25,,,
2015,4822,MOWI-333,QS,VACALA-Vaccinium alaskaense,4,,,
2015,4823,MOWI-333,QS,GYMDRY-Gymnocarpium dryopteris,2,,,
2015,4824,MOWI-333,QS,TSUHET-Tsuga heterophylla,T,germ,,
2015,4825,MOWI-333,QS,RUBPED-Rubus pedatus,1,,,
2015,4826,MOWI-333,QW,MOSS-Moss spp,20,,,
2015,4827,MOWI-333,QW,STRSTR-Streptopus streptopoides,13,,,
2015,4828,MOWI-333,QW,RUBPED-Rubus pedatus,T,,,
2015,4829,MOWI-333,QW,TIATRI-Tiarella trifoliata,T,,,
2015,4830,MOWI-333,ALL,BLESPI-Blechnum spicant,present,,,
2015,4831,MOWI-333,ALL,STRROS-Streptopus roseus var curvipes,present,no flowers,,
2015,4832,MOWI-333,ALL,DRYEXP-Dryopteris expansa,present,,,
2015,4833,MOWI-333,ALL,VIOORB-Viola orbiculata,present,,,
2015,4834,MOWI-333,ALL,MENFER-Menziesia ferruginea,present,,,
2015,4835,MOWI-333,ALL,STRSTR-Streptopus streptopoides,present,,,
2015,4836,MOWI-333,ALL,CLASIB-Claytonia sibirica,present,,,
2015,4837,MOWI-332,QN,MOSS-Moss spp,40,,,
2015,4838,MOWI-332,QN,MAHNER-Mahonia nervosa,22,,,
2015,4839,MOWI-332,QN,TAXBRE-Taxus brevifolia,T,2nd yr +,,
2015,4840,MOWI-332,QN,GAUSHA-Gaultheria shallon,15,,,
2015,4841,MOWI-332,QN,VIOORB-Viola orbiculata,1,no flowers,,
2015,4842,MOWI-332,QN,VACPAR-Vaccinium parvifolium,T,EG form,,
2015,4843,MOWI-332,QN,XERTEN-Xerophyllum tenax,18,,,
2015,4844,MOWI-332,QN,CHIMEN-Chimaphila menziesii,T,,,
2015,4845,MOWI-332,QE,MOSS-Moss spp,65,,,
2015,4846,MOWI-332,QE,VACPAR-Vaccinium parvifolium,2,EG form,,
2015,4847,MOWI-332,QE,TSUHET-Tsuga heterophylla,T,germ,,
2015,4848,MOWI-332,QE,GAUSHA-Gaultheria shallon,20,,,
2015,4849,MOWI-332,QE,VIOORB-Viola orbiculata,T,,,
2015,4850,MOWI-332,QS,MOSS-Moss spp,15,,,
2015,4851,MOWI-332,QS,MAHNER-Mahonia nervosa,55,,,
2015,4852,MOWI-332,QS,XERTEN-Xerophyllum tenax,12,,,
2015,4853,MOWI-332,QS,CHIMEN-Chimaphila menziesii,T,,,
2015,4854,MOWI-332,QS,VIOSEM-Viola sempervirens,1,no flowers,,
2015,4855,MOWI-332,QW,MOSS-Moss spp,10,,,
2015,4856,MOWI-332,QW,CHIMEN-Chimaphila menziesii,T,,,
2015,4857,MOWI-332,QW,GAUSHA-Gaultheria shallon,10,,,
2015,4858,MOWI-332,QW,MAHNER-Mahonia nervosa,25,,,
2015,4859,MOWI-332,QW,CHIUMB-Chimaphila umbellata,1,,,
2015,4860,MOWI-332,ALL,MONHYP-Monotropa hypoitys,present,indimpipe may flowers,,
2015,4861,MOWI-332,ALL,MENFER-Menziesia ferruginea,present,,,
2015,4862,MOWI-332,ALL,ABIAMA-Abies amabilis,present,2nd yr +,,
2015,4863,MOWI-332,ALL,PSEMEN-Pseudotsuga menziesii,present,germ,,
2015,4864,MOWI-332,ALL,ACHTRI-Achlys triphylla,present,,,
2015,4865,CARB-176,QN,MOSS-Moss spp,70,,,
2015,4866,CARB-176,QN,VACALA-Vaccinium alaskaense,40,,,
2015,4867,CARB-176,QN,ATHFIL-Athyrium filix-femina,7,,,
2015,4868,CARB-176,QN,TIATRI-Tiarella trifoliata,5,,,
2015,4869,CARB-176,QE,MOSS-Moss spp,30,,,
2015,4870,CARB-176,QE,STELLARIA-Stellaria sp,T,Crispa 95,,
2015,4871,CARB-176,QE,ATHFIL-Athyrium filix-femina,T,,,
2015,4872,CARB-176,QS,MOSS-Moss spp,40,,,
2015,4873,CARB-176,QS,TIATRI-Tiarella trifoliata,1,,,
2015,4874,CARB-176,QS,DRYEXP-Dryopteris expansa,1,,,
2015,4875,CARB-176,QS,ATHFIL-Athyrium filix-femina,2,now 0 ,,
2015,4876,CARB-176,QS,STRROS-Streptopus roseus var curvipes,2,now 1,,
2015,4877,CARB-176,QW,MOSS-Moss spp,70,,,
2015,4878,CARB-176,QW,OPLHOR-Oplopanax horridus,1,,,
2015,4879,CARB-176,QW,ATHFIL-Athyrium filix-femina,2,,,
2015,4880,CARB-176,QW,TIATRI-Tiarella trifoliata,3,,,
2015,4881,CARB-176,QW,DRYEXP-Dryopteris expansa,2,,,
2015,4882,CARB-176,ALL,CLIUNI-Clintonia uniflora,present,first unknown,,
2015,4883,CARB-176,ALL,STRAMP-Streptopus amplexifolius,present,,,
2015,4884,CARB-176,ALL,MENFER-Menziesia ferruginea,present,,,
2015,4885,CARB-176,ALL,BLESPI-Blechnum spicant,present,,,
2015,4886,LOWE-132,QN,MOSS-Moss spp,40,,,
2015,4887,LOWE-132,QN,GALTRI-Galium triflorum,1,,,
2015,4888,LOWE-132,QN,TAXBRE-Taxus brevifolia,T,2nd yr + & germ,,
2015,4889,LOWE-132,QN,CALBUL-Calypso bulbosa,T,,,
2015,4890,LOWE-132,QN,GOOOBL-Goodyera oblongifolia,T,,,
2015,4891,LOWE-132,QN,OSMPUR-Osmorhiza purpurea,1,,,
2015,4892,LOWE-132,QN,TSUHET-Tsuga heterophylla,T,2nd yr +,,
2015,4893,LOWE-132,QE,MOSS-Moss spp,80,,,
2015,4894,LOWE-132,QS,MOSS-Moss spp,80,,,
2015,4895,LOWE-132,QS,PSEMEN-Pseudotsuga menziesii,T,2nd yr +,,
2015,4896,LOWE-132,QS,THUPLI-Thuja plicata,T,2nd yr +,,
2015,4897,LOWE-132,QW,MOSS-Moss spp,80,,,
2015,4898,LOWE-132,QW,CALBUL-Calypso bulbosa,T,,,
2015,4899,LOWE-132,QW,TAXBRE-Taxus brevifolia,T,2nd yr +,,
2015,4900,LOWE-132,QW,CLIUNI-Clintonia uniflora,T,,,
2015,4901,LOWE-132,QW,GALTRI-Galium triflorum,T,,,
2015,4902,LOWE-132,ALL,MAISTE-Maianthemum stellatum,present,,,
2015,4903,LOWE-132,ALL,CHIMEN-Chimaphila menziesii,present,,,
2015,4904,LOWE-132,ALL,VACPAR-Vaccinium parvifolium,present,,,
2015,4905,LOWE-132,ALL,HIEALB-Hieracium albiflorum,present,,,
2015,4906,LOWE-132,ALL,ALNRUB-Alnus rubra,present,2nd yr +,,
2015,4907,LOWE-132,ALL,CLIUNI-Clintonia uniflora,present,,,
2015,4908,LOWE-132,ALL,LINBOR-Linnaea borealis,present,,,
2015,4909,LOWE-132,ALL,MYCMUR-Mycelis muralis,present,,,
2015,4910,LOWE-132,ALL,TIATRI-Tiarella trifoliata,present,,,
2015,4911,LOWE-132,ALL,ACHTRI-Achlys triphylla,present,,,
2015,4912,LOWE-132,ALL,TRIOVA-Trillium ovatum,present,,,
2015,4913,LOWE-132,ALL,VIOSEM-Viola sempervirens,present,,,
2015,4914,LOWE-132,ALL,MONUNI-Moneses uniflora,present,"ghost indianpipe, all dry",,
2015,4915,CARB-179,QN,MOSS-Moss spp,20,,,
2015,4916,CARB-179,QN,VACALA-Vaccinium alaskaense,1,all EG form,,
2015,4917,CARB-179,QE,MOSS-Moss spp,35,,,
2015,4918,CARB-179,QE,LINBOR-Linnaea borealis,2,,,
2015,4919,CARB-179,QE,VACPAR-Vaccinium parvifolium,T,,,
2015,4920,CARB-179,QE,TSUHET-Tsuga heterophylla,T,2nd yr + & germ,,
2015,4921,CARB-179,QS,MOSS-Moss spp,30,,,
2015,4922,CARB-179,QS,MAHNER-Mahonia nervosa,6,,,
2015,4923,CARB-179,QS,VACPAR-Vaccinium parvifolium,T,,,
2015,4924,CARB-179,QW,MOSS-Moss spp,65,,,
2015,4925,CARB-179,ALL,VACALA-Vaccinium alaskaense,present,,,
2015,4926,CARB-179,ALL,TAXBRE-Taxus brevifolia,present,germ,,
2015,4927,CARB-179,ALL,TRIOVA-Trillium ovatum,present,,,
2015,4928,CARB-179,ALL,GOOOBL-Goodyera oblongifolia,present,,,
2015,4929,CARB-179,ALL,POLMUN-Polystichum munitum,present,,,
2015,4930,CARB-179,ALL,CORMAC-Corallorhiza mertensiana,present,,,
2015,4931,GREE-134,QN,MOSS-Moss spp,70,,,
2015,4932,GREE-134,QN,VACALA-Vaccinium alaskaense,6,,,
2015,4933,GREE-134,QN,BLESPI-Blechnum spicant,45,,,
2015,4934,GREE-134,QN,LINBOR-Linnaea borealis,1,,,
2015,4935,GREE-134,QN,STRROS-Streptopus roseus var curvipes,1,,,
2015,4936,GREE-134,QE,MOSS-Moss spp,65,,,
2015,4937,GREE-134,QE,BLESPI-Blechnum spicant,55,,,
2015,4938,GREE-134,QE,GYMDRY-Gymnocarpium dryopteris,2,,,
2015,4939,GREE-134,QE,TIATRI-Tiarella trifoliata,3,,,
2015,4940,GREE-134,QE,VACALA-Vaccinium alaskaense,4,,,
2015,4941,GREE-134,QE,CLIUNI-Clintonia uniflora,T,,,
2015,4942,GREE-134,QE,VIOSEM-Viola sempervirens,T,,,
2015,4943,GREE-134,QE,STRROS-Streptopus roseus var curvipes,1,,,
2015,4944,GREE-134,QS,MOSS-Moss spp,50,,,
2015,4945,GREE-134,QS,TRIOVA-Trillium ovatum,2,,,
2015,4946,GREE-134,QS,RUBPED-Rubus pedatus,6,,,
2015,4947,GREE-134,QS,VACALA-Vaccinium alaskaense,4,,,
2015,4948,GREE-134,QS,CHIMEN-Chimaphila menziesii,3,,,
2015,4949,GREE-134,QS,TSUHET-Tsuga heterophylla,T,2nd yr +,,
2015,4950,GREE-134,QS,TIATRI-Tiarella trifoliata,T,,,
2015,4951,GREE-134,QW,MOSS-Moss spp,70,,,
2015,4952,GREE-134,QW,BLESPI-Blechnum spicant,22,,,
2015,4953,GREE-134,QW,TSUHET-Tsuga heterophylla,T,2nd yr +,,
2015,4954,GREE-134,QW,VACPAR-Vaccinium parvifolium,2,,,
2015,4955,GREE-134,QW,CHIMEN-Chimaphila menziesii,T,,,
2015,4956,GREE-134,ALL,ABIAMA-Abies amabilis,present,,,
2015,4957,GREE-134,ALL,GOOOBL-Goodyera oblongifolia,present,2nd yr +,,
2015,4958,MOWI-180,QN,MOSS-Moss spp,55,,,
2015,4959,MOWI-180,QN,LINBOR-Linnaea borealis,20,,,
2015,4960,MOWI-180,QE,MOSS-Moss spp,75,,,
2015,4961,MOWI-180,QE,LINBOR-Linnaea borealis,25,,,
2015,4962,MOWI-180,QE,GOOOBL-Goodyera oblongifolia,2,,,
2015,4963,MOWI-180,QE,CHIMEN-Chimaphila menziesii,1,,,
2015,4964,MOWI-180,QE,VACPAR-Vaccinium parvifolium,1,,,
2015,4965,MOWI-180,QS,MOSS-Moss spp,50,,,
2015,4966,MOWI-180,QS,LINBOR-Linnaea borealis,1,,,
2015,4967,MOWI-180,QS,GOOOBL-Goodyera oblongifolia,1,,,
2015,4968,MOWI-180,QS,TIATRI-Tiarella trifoliata,3,,,
2015,4969,MOWI-180,QS,VACPAR-Vaccinium parvifolium,2,EG form,,
2015,4970,MOWI-180,QS,CHIUMB-Chimaphila umbellata,1,,,
2015,4971,MOWI-180,QS,CHIMEN-Chimaphila menziesii,1,,,
2015,4972,MOWI-180,QS,VIOSEM-Viola sempervirens,T,no flowers,,
2015,4973,MOWI-180,QW,MOSS-Moss spp,70,,,
2015,4974,MOWI-180,QW,LINBOR-Linnaea borealis,20,,,
2015,4975,MOWI-180,QW,VACPAR-Vaccinium parvifolium,25,,,
2015,4976,MOWI-180,QW,VIOORB-Viola orbiculata,2,,,
2015,4977,MOWI-180,QW,CHIUMB-Chimaphila umbellata,T,,,
2015,4978,MOWI-180,ALL,VACALA-Vaccinium alaskaense,present,,,
2015,4979,MOWI-180,ALL,STRROS-Streptopus roseus var curvipes,present,,,
2015,4980,MOWI-180,ALL,POLMUN-Polystichum munitum,present,,,
2015,4981,MOWI-180,ALL,TIATRI-Tiarella trifoliata,present,,,
2015,4982,MOWI-180,ALL,CHIUMB-Chimaphila umbellata,present,,,
2015,4983,SMO-181,QN,MOSS-Moss spp,75,,,
2015,4984,SMO-181,QN,VACPAR-Vaccinium parvifolium,20,,,
2015,4985,SMO-181,QN,LINBOR-Linnaea borealis,20,,,
2015,4986,SMO-181,QN,TIATRI-Tiarella trifoliata,1,,,
2015,4987,SMO-181,QN,VIOLAS-VIOLA spp,3,col 94,,
2015,4988,SMO-181,QE,MOSS-Moss spp,65,,,
2015,4989,SMO-181,QE,LINBOR-Linnaea borealis,25,,,
2015,4990,SMO-181,QE,VACPAR-Vaccinium parvifolium,35,,,
2015,4991,SMO-181,QE,TIATRI-Tiarella trifoliata,6,,,
2015,4992,SMO-181,QE,VIOLAS-VIOLA spp,10,,,
2015,4993,SMO-181,QE,TAXBRE-Taxus brevifolia,T,germ,,
2015,4994,SMO-181,QS,MOSS-Moss spp,85,,,
2015,4995,SMO-181,QS,ACHTRI-Achlys triphylla,20,,,
2015,4996,SMO-181,QS,LINBOR-Linnaea borealis,30,,,
2015,4997,SMO-181,QS,RUBPED-Rubus pedatus,10,,,
2015,4998,SMO-181,QS,TIATRI-Tiarella trifoliata,9,,,
2015,4999,SMO-181,QS,TRIOVA-Trillium ovatum,2,,,
2015,5000,SMO-181,QS,POLMUN-Polystichum munitum,10,,,
2015,5001,SMO-181,QS,VIOLAS-VIOLA spp,4,,,
2015,5002,SMO-181,QW,MOSS-Moss spp,90,,,
2015,5003,SMO-181,QW,LINBOR-Linnaea borealis,40,,,
2015,5004,SMO-181,QW,VACPAR-Vaccinium parvifolium,35,,,
2015,5005,SMO-181,QW,ACHTRI-Achlys triphylla,15,,,
2015,5006,SMO-181,QW,MAISTE-Maianthemum stellatum,8,,,
2015,5007,SMO-181,ALL,VACALA-Vaccinium alaskaense,present,,,
2015,5008,SMO-181,ALL,OSMORH-Osmorhiza spp,present,no flowers,,
2015,5009,SMO-181,ALL,LISTER-Listera spp,present,cau or con,,
2015,5010,SMO-181,ALL,TSUHET-Tsuga heterophylla,present,2nd yr +,,
2015,5011,SMO-181,ALL,UNKPOA-unknown grass 1 2015,present,blade 9m wide,,
2015,5012,SMO-181,ALL,ABIAMA-Abies amabilis,present,2nd yr +,,
2015,5013,SMO-181,ALL,PYRASA-Pyrola asarifolia,present,,,
2015,5014,SMO-181,ALL,TAXBRE-Taxus brevifolia,present,2nd yr +,,
2015,5015,SMO-181,ALL,PSEMEN-Pseudotsuga menziesii,present,2nd yr +,,
2015,5016,SMO-181,ALL,ORTSEC-Orthilia secunda,present,,,
2015,5017,PAUL-342,QN,MOSS-Moss spp,3,,,
2015,5018,PAUL-342,QN,PSEMEN-Pseudotsuga menziesii,T,2nd yr +,,
2015,5019,PAUL-342,QN,GAUSHA-Gaultheria shallon,3,,,
2015,5020,PAUL-342,QN,CHIMEN-Chimaphila menziesii,T,,,
2015,5021,PAUL-342,QN,VIOORB-Viola orbiculata,T,,,
2015,5022,PAUL-342,QE,MOSS-Moss spp,5,,,
2015,5023,PAUL-342,QE,MAHNER-Mahonia nervosa,1,,,
2015,5024,PAUL-342,QE,GAUSHA-Gaultheria shallon,5,,,
2015,5025,PAUL-342,QS,MOSS-Moss spp,17,,,
2015,5026,PAUL-342,QS,ABIPRO-Abies procera,T,germ,,
2015,5027,PAUL-342,QW,MOSS-Moss spp,8,,,
2015,5028,PAUL-342,QW,VIOORB-Viola orbiculata,3,,,
2015,5029,PAUL-342,QW,GAUSHA-Gaultheria shallon,15,,,
2015,5030,PAUL-342,QW,MAHNER-Mahonia nervosa,6,,,
2015,5031,PAUL-342,QW,CHIMEN-Chimaphila menziesii,T,,,
2015,5032,PAUL-342,QW,TAXBRE-Taxus brevifolia,T,2nd yr +,,
2015,5033,PAUL-342,ALL,ABIAMA-Abies amabilis,present,2nd yr +,,
2015,5034,PAUL-342,ALL,TSUHET-Tsuga heterophylla,present,2nd yr +,,
2015,5035,PAUL-342,ALL,XERTEN-Xerophyllum tenax,present,,,
2015,5036,PAUL-342,ALL,CHIMEN-Chimaphila menziesii,present,,,
2015,5037,MOWI-163,QN,MOSS-Moss spp,5,,,
2015,5038,MOWI-163,QN,VACMEM-Vaccinium membranaceum,20,,,
2015,5039,MOWI-163,QN,SORSCO-Sorbus scopulina,5,,,
2015,5040,MOWI-163,QN,RUBPED-Rubus pedatus,T,,,
2015,5041,MOWI-163,QE,MOSS-Moss spp,T,,,
2015,5042,MOWI-163,QE,ABIAMA-Abies amabilis,T,2nd yr +,,
2015,5043,MOWI-163,QS,MOSS-Moss spp,20,,,
2015,5044,MOWI-163,QS,VACMEM-Vaccinium membranaceum,1,,,
2015,5045,MOWI-163,QS,POLMUN-Polystichum munitum,2,less than 30cm,,
2015,5046,MOWI-163,QW,MOSS-Moss spp,20,,,
2015,5047,MOWI-163,QW,VALSIT-Valeriana sitchensis,5,,,
2015,5048,MOWI-163,QW,RUBPED-Rubus pedatus,7,,,
2015,5049,MOWI-163,QW,MENFER-Menziesia ferruginea,T,,,
2015,5050,MOWI-163,QW,VACMEM-Vaccinium membranaceum,5,,,
2015,5051,MOWI-163,QW,TIATRI-Tiarella trifoliata,T,,,
2015,5052,MOWI-163,ALL,RHOALB-Rhododendron albiflorum,present,,,
2015,5053,MOWI-163,ALL,VACALA-Vaccinium alaskaense,present,,,
2015,5054,MOWI-163,ALL,VALSIT-Valeriana sitchensis,present,,,
2015,5055,MOWI-163,ALL,MENFER-Menziesia ferruginea,present,,,
2015,5056,MOWI-163,ALL,TSUMER-Tsuga mertensiana,present,2nd yr +,,
2015,5057,PAUL-193,QN,MOSS-Moss spp,65,,,
2015,5058,PAUL-193,QN,MAHNER-Mahonia nervosa,35,,,
2015,5059,PAUL-193,QN,TRILAT-Trientalis latifolia,T,,,
2015,5060,PAUL-193,QE,MOSS-Moss spp,60,,,
2015,5061,PAUL-193,QE,TSUHET-Tsuga heterophylla,T,2nd yr +,,
2015,5062,PAUL-193,QE,CHIMEN-Chimaphila menziesii,T,,,
2015,5063,PAUL-193,QS,MOSS-Moss spp,45,,,
2015,5064,PAUL-193,QS,VACPAR-Vaccinium parvifolium,15,,,
2015,5065,PAUL-193,QS,TSUHET-Tsuga heterophylla,T,2nd yr +,,
2015,5066,PAUL-193,QW,MOSS-Moss spp,NA,,,
2015,5067,PAUL-193,QW,MAHNER-Mahonia nervosa,M,,,
2015,5068,PAUL-193,ALL,THUPLI-Thuja plicata,present,2nd yr +,,
2015,5069,PAUL-193,ALL,GALTRI-Galium triflorum,present,,,
2015,5070,PAUL-193,ALL,GOOOBL-Goodyera oblongifolia,present,,,
2015,5071,PAUL-193,ALL,POLMUN-Polystichum munitum,present,,,
2015,5072,PAUL-193,ALL,POLAMO-Polypodium amorphum,present,93,,
2015,5073,PAUL-193,ALL,GAUSHA-Gaultheria shallon,present,,,
2015,5074,PAUL-193,ALL,VACPAR-Vaccinium parvifolium,present,EG form and regular,,
2015,5075,PAUL-193,ALL,TSUHET-Tsuga heterophylla,present,2nd yr + & germ,,
2015,5076,PAUL-193,ALL,PSEMEN-Pseudotsuga menziesii,present,2nd yr +,,
2015,5077,SPRA-160,QN,MOSS-Moss spp,T,,,
2015,5078,SPRA-160,QN,ABIAMA-Abies amabilis,1,2nd yr +,,
2015,5079,SPRA-160,QE,MOSS-Moss spp,T,,,
2015,5080,SPRA-160,QE,ABIAMA-Abies amabilis,2,2nd yr +,,
2015,5081,SPRA-160,QS,MOSS-Moss spp,T,,,
2015,5082,SPRA-160,QS,ABIAMA-Abies amabilis,3,2nd yr +,,
2015,5083,SPRA-160,QW,MOSS-Moss spp,T,,,
2015,5084,SPRA-160,QW,ABIAMA-Abies amabilis,3,2nd yr +,,
2015,5085,SPRA-160,QW,PSEMEN-Pseudotsuga menziesii,T,2nd yr +,,
2015,5086,SPRA-160,QW,CALNOO-Callitropsis nootkatensis,T,germ,,
2015,5087,SPRA-160,ALL,VACMEM-Vaccinium membranaceum,present,,,
2015,5088,SPRA-160,ALL,RUBPED-Rubus pedatus,present,,,
2015,5089,SPRA-160,ALL,XERTEN-Xerophyllum tenax,present,,,
2015,5090,SPRA-160,ALL,ORTSEC-Orthilia secunda,present,,,
2015,5091,SPRA-160,ALL,TSUHET-Tsuga heterophylla,present,2nd yr + & germ,,
2015,5092,SPRA-160,ALL,CALNOO-Callitropsis nootkatensis,present,germ,,
2015,5093,SPRA-341,QN,MOSS-Moss spp,20,,,
2015,5094,SPRA-341,QN,ABIAMA-Abies amabilis,5,,,
2015,5095,SPRA-341,QN,CALNOO-Callitropsis nootkatensis,T,,,
2015,5096,SPRA-341,QN,VACMEM-Vaccinium membranaceum,10,,,
2015,5097,SPRA-341,QN,RUBPED-Rubus pedatus,10,,,
2015,5098,SPRA-341,QN,ORTSEC-Orthilia secunda,10,,,
2015,5099,SPRA-341,QE,MOSS-Moss spp,2,,,
2015,5100,SPRA-341,QE,CORMAC-Corallorhiza mertensiana,T,,,
2015,5101,SPRA-341,QE,ABIAMA-Abies amabilis,2,,,
2015,5102,SPRA-341,QE,RUBPED-Rubus pedatus,T,,,
2015,5103,SPRA-341,QS,MOSS-Moss spp,15,,,
2015,5104,SPRA-341,QS,VACMEM-Vaccinium membranaceum,20,,,
2015,5105,SPRA-341,QS,ABIAMA-Abies amabilis,2,,,
2015,5106,SPRA-341,QW,MOSS-Moss spp,10,,,
2015,5107,SPRA-341,QW,RUBPED-Rubus pedatus,4,,,
2015,5108,SPRA-341,QW,ABIAMA-Abies amabilis,3,,,
2015,5109,SPRA-341,ALL,VACALA-Vaccinium alaskaense,present,,,
2015,5110,SPRA-341,ALL,STRSTR-Streptopus streptopoides,present,,,
2015,5111,SPRA-339,QN,MOSS-Moss spp,6,,,
2015,5112,SPRA-339,QN,ABIAMA-Abies amabilis,3,2nd yr +,,
2015,5113,SPRA-339,QN,TIATRI-Tiarella trifoliata,5,,,
2015,5114,SPRA-339,QN,RUBPED-Rubus pedatus,6,,,
2015,5115,SPRA-339,QN,VACMEM-Vaccinium membranaceum,T,,,
2015,5116,SPRA-339,QN,STRSTR-Streptopus streptopoides,2,,,
2015,5117,SPRA-339,QN,CALNOO-Callitropsis nootkatensis,T,2nd yr +,,
2015,5118,SPRA-339,QN,TSUMER-Tsuga mertensiana,T,2nd yr +,,
2015,5119,SPRA-339,QE,MOSS-Moss spp,0,,,
2015,5120,SPRA-339,QE,VACALA-Vaccinium alaskaense,8,,,
2015,5121,SPRA-339,QE,RUBSPE-Rubus spectabilis,6,,,
2015,5122,SPRA-339,QE,VALSIT-Valeriana sitchensis,10,,,
2015,5123,SPRA-339,QE,RUBPED-Rubus pedatus,15,,,
2015,5124,SPRA-339,QE,RUBLAS-Rubus lasiococcus,20,,,
2015,5125,SPRA-339,QE,ATHFIL-Athyrium filix-femina,6,,,
