"Plot","Species.Code","Num","Cover.Class","Elevation.m","Year","Data.Type","Fires"
"5152","ALSI",9,"3",924,1980,"Legacy","Unburned"
"5152","HELA",53,"2",924,1980,"Legacy","Unburned"
"5152","THOC",115,"1",924,1980,"Legacy","Unburned"
"5152","SAXX",104,"3",924,1980,"Legacy","Unburned"
"5154","MARA",77,"1",875,1980,"Legacy","Unburned"
"5154","VAME",122,"2",875,1980,"Legacy","Unburned"
"5154","PAMY",83,"3",875,1980,"Legacy","Unburned"
"5154","MANE",76,"2",875,1980,"Legacy","Unburned"
"5154","ASCA",17,"1",875,1980,"Legacy","Unburned"
"5154","ADBI",5,"1",875,1980,"Legacy","Unburned"
"5154","CHUM",26,"2",875,1980,"Legacy","Unburned"
"5156","CLUN",28,"2",811,1980,"Legacy","Unburned"
"5156","ALSI",9,"2",811,1980,"Legacy","Unburned"
"5156","MARA",77,"2",811,1980,"Legacy","Unburned"
"5156","TROV",119,"1",811,1980,"Legacy","Unburned"
"5156","STXX",112,"2",811,1980,"Legacy","Unburned"
"5158","GOOB",51,"1",659,1980,"Legacy","Unburned"
"5158","ACCI",1,"4",659,1980,"Legacy","Unburned"
"5158","CHUM",26,"1",659,1980,"Legacy","Unburned"
"5158","PTAQ",95,"1",659,1980,"Legacy","Unburned"
"5158","CLUN",28,"3",659,1980,"Legacy","Unburned"
"5158","PAMY",83,"2",659,1980,"Legacy","Unburned"
"5160","ARUV",15,"3",548,1980,"Legacy","Unburned"
"5160","HIAL",56,"1",548,1980,"Legacy","Unburned"
"5160","AMAL",10,"1",548,1980,"Legacy","Unburned"
"5160","CARU",23,"2",548,1980,"Legacy","Unburned"
"5160","CEVE",25,"1",548,1980,"Legacy","Unburned"
"5160","MOSS",79,"1",548,1980,"Legacy","Unburned"
"5160","PAMY",83,"2",548,1980,"Legacy","Unburned"
"6001","VADE",121,"3",1889,1980,"Legacy","Unburned"
"6001","HIXX",58,"1",1889,1980,"Legacy","Unburned"
"6001","LUPE",72,"2",1889,1980,"Legacy","Unburned"
"6001","JUXX",62,"1",1889,1980,"Legacy","Unburned"
"6001","CAME",21,"2",1889,1980,"Legacy","Unburned"
"6001","LUXX",73,"2",1889,1980,"Legacy","Unburned"
"6001","PHEM",89,"3",1889,1980,"Legacy","Unburned"
"6001","RUPE",100,"1",1889,1980,"Legacy","Unburned"
"6001","MOSS",79,"1",1889,1980,"Legacy","Unburned"
"6002","SOSI",108,"1",1661,1980,"Legacy","Unburned"
"6002","VADE",121,"3",1661,1980,"Legacy","Unburned"
"6002","PHEM",89,"1",1661,1980,"Legacy","Unburned"
"6002","MOSS",79,"1",1661,1980,"Legacy","Unburned"
"6002","CAXX",24,"1",1661,1980,"Legacy","Unburned"
"6003","SOSI",108,"2",1844,1980,"Legacy","Unburned"
"6003","PHEM",89,"1",1844,1980,"Legacy","Unburned"
"6003","MOSS",79,"1",1844,1980,"Legacy","Unburned"
"6003","VADE",121,"4",1844,1980,"Legacy","Unburned"
"6003","LUXX",73,"1",1844,1980,"Legacy","Unburned"
"6004","CAME",21,"4",1714,1980,"Legacy","Unburned"
"6004","LUXX",73,"1",1714,1980,"Legacy","Unburned"
"6004","PHEM",89,"3",1714,1980,"Legacy","Unburned"
"6004","LUPE",72,"1",1714,1980,"Legacy","Unburned"
"6004","MOSS",79,"2",1714,1980,"Legacy","Unburned"
"6004","VADE",121,"1",1714,1980,"Legacy","Unburned"
"6005","LUPE",72,"1",1817,1980,"Legacy","Unburned"
"6005","PHEM",89,"3",1817,1980,"Legacy","Unburned"
"6005","VADE",121,"3",1817,1980,"Legacy","Unburned"
"6005","MOSS",79,"3",1817,1980,"Legacy","Unburned"
"6006","LUXX",73,"1",1817,1980,"Legacy","Unburned"
"6006","VADE",121,"2",1817,1980,"Legacy","Unburned"
"6006","CAXX",24,"3",1817,1980,"Legacy","Unburned"
"6006","LUPE",72,"2",1817,1980,"Legacy","Unburned"
"6006","POBI",90,"3",1817,1980,"Legacy","Unburned"
"6006","VASI",125,"2",1817,1980,"Legacy","Unburned"
"6006","PHEM",89,"3",1817,1980,"Legacy","Unburned"
"6007","VADE",121,"5",1751,1980,"Legacy","Unburned"
"6007","HIXX",58,"2",1751,1980,"Legacy","Unburned"
"6007","CAXX",24,"2",1751,1980,"Legacy","Unburned"
"6007","LUPE",72,"2",1751,1980,"Legacy","Unburned"
"6007","PHEM",89,"3",1751,1980,"Legacy","Unburned"
"6008","SOSI",108,"2",1669,1980,"Legacy","Unburned"
"6008","VADE",121,"4",1669,1980,"Legacy","Unburned"
"6008","PHEM",89,"2",1669,1980,"Legacy","Unburned"
"6008","POBI",90,"1",1669,1980,"Legacy","Unburned"
"6008","LUPE",72,"1",1669,1980,"Legacy","Unburned"
"6008","LUXX",73,"1",1669,1980,"Legacy","Unburned"
"6009","LUPE",72,"1",1708,1980,"Legacy","Unburned"
"6009","CAXX",24,"3",1708,1980,"Legacy","Unburned"
"6009","VADE",121,"1",1708,1980,"Legacy","Unburned"
"6009","CAME",21,"3",1708,1980,"Legacy","Unburned"
"6009","MOSS",79,"2",1708,1980,"Legacy","Unburned"
"6009","PHEM",89,"3",1708,1980,"Legacy","Unburned"
"6010","VAME",122,"3",1657,1980,"Legacy","Unburned"
"6010","MOSS",79,"1",1657,1980,"Legacy","Unburned"
"6010","RHAL",96,"3",1657,1980,"Legacy","Unburned"
"6010","SOSI",108,"1",1657,1980,"Legacy","Unburned"
"6011","VADE",121,"3",1718,1980,"Legacy","Unburned"
"6011","VAME",122,"1",1718,1980,"Legacy","Unburned"
"6011","RHAL",96,"2",1718,1980,"Legacy","Unburned"
"6011","PHEM",89,"3",1718,1980,"Legacy","Unburned"
"6011","MOSS",79,"1",1718,1980,"Legacy","Unburned"
"6011","CAME",21,"1",1718,1980,"Legacy","Unburned"
"6012","RHAL",96,"2",1618,1980,"Legacy","Unburned"
"6012","VEVI",127,"1",1618,1980,"Legacy","Unburned"
"6012","VAME",122,"3",1618,1980,"Legacy","Unburned"
"6013","PHEM",89,"3",1693,1980,"Legacy","Unburned"
"6013","LUPE",72,"1",1693,1980,"Legacy","Unburned"
"6013","VASI",125,"1",1693,1980,"Legacy","Unburned"
"6013","CAXX",24,"1",1693,1980,"Legacy","Unburned"
"6013","VAME",122,"1",1693,1980,"Legacy","Unburned"
"6013","VADE",121,"4",1693,1980,"Legacy","Unburned"
"6014","CAME",21,"1",1873,1980,"Legacy","Unburned"
"6014","LUPE",72,"1",1873,1980,"Legacy","Unburned"
"6014","VADE",121,"3",1873,1980,"Legacy","Unburned"
"6014","PHEM",89,"2",1873,1980,"Legacy","Unburned"
"6014","VAME",122,"3",1873,1980,"Legacy","Unburned"
"6015","RUPE",100,"2",1595,1980,"Legacy","Unburned"
"6015","LUPE",72,"1",1595,1980,"Legacy","Unburned"
"6015","RHAL",96,"4",1595,1980,"Legacy","Unburned"
"6015","VASI",125,"1",1595,1980,"Legacy","Unburned"
"6015","MOSS",79,"2",1595,1980,"Legacy","Unburned"
"6015","VAME",122,"3",1595,1980,"Legacy","Unburned"
"6016","PHEM",89,"2",1701,1980,"Legacy","Unburned"
"6016","VEVI",127,"2",1701,1980,"Legacy","Unburned"
"6016","SPDE",110,"2",1701,1980,"Legacy","Unburned"
"6016","VAME",122,"2",1701,1980,"Legacy","Unburned"
"6016","SOSI",108,"1",1701,1980,"Legacy","Unburned"
"6016","VADE",121,"3",1701,1980,"Legacy","Unburned"
"6016","VASI",125,"2",1701,1980,"Legacy","Unburned"
"6017","VAME",122,"2",1338,1980,"Legacy","Unburned"
"6017","RUSP",101,"1",1338,1980,"Legacy","Unburned"
"6017","RUPE",100,"2",1338,1980,"Legacy","Unburned"
"6017","MOSS",79,"3",1338,1980,"Legacy","Unburned"
"6017","RHAL",96,"1",1338,1980,"Legacy","Unburned"
"6018","PHEM",89,"3",1566,1980,"Legacy","Unburned"
"6018","MOSS",79,"1",1566,1980,"Legacy","Unburned"
"6018","VADE",121,"3",1566,1980,"Legacy","Unburned"
"6018","SOSI",108,"1",1566,1980,"Legacy","Unburned"
"6018","CAME",21,"2",1566,1980,"Legacy","Unburned"
"6018","RHAL",96,"1",1566,1980,"Legacy","Unburned"
"6019","PTAQ",95,"3",1159,1980,"Legacy","Unburned"
"6019","CLUN",28,"1",1159,1980,"Legacy","Unburned"
"6019","ATFI",18,"4",1159,1980,"Legacy","Unburned"
"6019","ALSI",9,"5",1159,1980,"Legacy","Unburned"
"6019","ACCI",1,"2",1159,1980,"Legacy","Unburned"
"6019","RUSP",101,"2",1159,1980,"Legacy","Unburned"
"6020","CAXX",24,"2",1721,1980,"Legacy","Unburned"
"6020","LUXX",73,"1",1721,1980,"Legacy","Unburned"
"6020","VASI",125,"1",1721,1980,"Legacy","Unburned"
"6020","ERPE",42,"1",1721,1980,"Legacy","Unburned"
"6020","LUPE",72,"2",1721,1980,"Legacy","Unburned"
"6020","PHEM",89,"3",1721,1980,"Legacy","Unburned"
"6020","CAME",21,"2",1721,1980,"Legacy","Unburned"
"6020","VADE",121,"3",1721,1980,"Legacy","Unburned"
"6021","RUPE",100,"1",1458,1980,"Legacy","Unburned"
"6021","PHEM",89,"1",1458,1980,"Legacy","Unburned"
"6021","RHAL",96,"1",1458,1980,"Legacy","Unburned"
"6021","VAME",122,"2",1458,1980,"Legacy","Unburned"
"6021","MOSS",79,"2",1458,1980,"Legacy","Unburned"
"6022","POBI",90,"1",1720,1980,"Legacy","Unburned"
"6022","LUPE",72,"1",1720,1980,"Legacy","Unburned"
"6022","PHEM",89,"2",1720,1980,"Legacy","Unburned"
"6022","VADE",121,"3",1720,1980,"Legacy","Unburned"
"6022","SOSI",108,"1",1720,1980,"Legacy","Unburned"
"6024","RHAL",96,"2",1350,1980,"Legacy","Unburned"
"6024","MOSS",79,"2",1350,1980,"Legacy","Unburned"
"6024","VAME",122,"2",1350,1980,"Legacy","Unburned"
"6024","RUPE",100,"1",1350,1980,"Legacy","Unburned"
"6025","CAXX",24,"5",1759,1980,"Legacy","Unburned"
"6025","MOSS",79,"2",1759,1980,"Legacy","Unburned"
"6026","PTAQ",95,"2",1037,1980,"Legacy","Unburned"
"6026","PAMY",83,"1",1037,1980,"Legacy","Unburned"
"6026","MOSS",79,"2",1037,1980,"Legacy","Unburned"
"6026","ANMA",11,"1",1037,1980,"Legacy","Unburned"
"6026","EPAN",39,"1",1037,1980,"Legacy","Unburned"
"6026","HIXX",58,"1",1037,1980,"Legacy","Unburned"
"6026","VAME",122,"1",1037,1980,"Legacy","Unburned"
"6027","CAXX",24,"1",1755,1980,"Legacy","Unburned"
"6027","VADE",121,"1",1755,1980,"Legacy","Unburned"
"6027","PHEM",89,"4",1755,1980,"Legacy","Unburned"
"6027","MOSS",79,"2",1755,1980,"Legacy","Unburned"
"6027","CAME",21,"3",1755,1980,"Legacy","Unburned"
"6028","VAME",122,"1",892,1980,"Legacy","Unburned"
"6028","MOSS",79,"4",892,1980,"Legacy","Unburned"
"6028","CHUM",26,"1",892,1980,"Legacy","Unburned"
"6029","CAME",21,"2",1481,1980,"Legacy","Unburned"
"6029","LUPE",72,"1",1481,1980,"Legacy","Unburned"
"6029","MOSS",79,"2",1481,1980,"Legacy","Unburned"
"6029","VADE",121,"3",1481,1980,"Legacy","Unburned"
"6029","PHEM",89,"4",1481,1980,"Legacy","Unburned"
"6029","RHAL",96,"1",1481,1980,"Legacy","Unburned"
"6029","SOSI",108,"1",1481,1980,"Legacy","Unburned"
"6030","TITR",116,"1",710,1980,"Legacy","Unburned"
"6030","OPHO",81,"2",710,1980,"Legacy","Unburned"
"6030","MANE",76,"2",710,1980,"Legacy","Unburned"
"6030","POMU",91,"1",710,1980,"Legacy","Unburned"
"6030","CLUN",28,"1",710,1980,"Legacy","Unburned"
"6031","MOSS",79,"2",1583,1980,"Legacy","Unburned"
"6031","CAME",21,"1",1583,1980,"Legacy","Unburned"
"6031","PHEM",89,"3",1583,1980,"Legacy","Unburned"
"6031","VADE",121,"3",1583,1980,"Legacy","Unburned"
"6031","RHAL",96,"2",1583,1980,"Legacy","Unburned"
"6031","VAME",122,"3",1583,1980,"Legacy","Unburned"
"6032","RUPE",100,"2",744,1980,"Legacy","Unburned"
"6032","COCA",30,"1",744,1980,"Legacy","Unburned"
"6032","MOSS",79,"4",744,1980,"Legacy","Unburned"
"6032","VAME",122,"2",744,1980,"Legacy","Unburned"
"6032","CLUN",28,"1",744,1980,"Legacy","Unburned"
"6032","TITR",116,"1",744,1980,"Legacy","Unburned"
"6034","RUPA",99,"1",763,1980,"Legacy","Unburned"
"6034","RIXX",97,"1",763,1980,"Legacy","Unburned"
"6034","SARA",103,"1",763,1980,"Legacy","Unburned"
"6034","ACCI",1,"5",763,1980,"Legacy","Unburned"
"6034","SAXX",104,"1",763,1980,"Legacy","Unburned"
"6035","PAMY",83,"1",1020,1980,"Legacy","Unburned"
"6035","VAME",122,"2",1020,1980,"Legacy","Unburned"
"6035","SOSI",108,"1",1020,1980,"Legacy","Unburned"
"6035","MEFE",78,"2",1020,1980,"Legacy","Unburned"
"6035","MOSS",79,"2",1020,1980,"Legacy","Unburned"
"6036","ACCI",1,"4",784,1980,"Legacy","Unburned"
"6036","RIXX",97,"1",784,1980,"Legacy","Unburned"
"6036","PAMY",83,"1",784,1980,"Legacy","Unburned"
"6036","ALSI",9,"3",784,1980,"Legacy","Unburned"
"6036","SAXX",104,"2",784,1980,"Legacy","Unburned"
"6036","COST",32,"2",784,1980,"Legacy","Unburned"
"6036","PTAQ",95,"1",784,1980,"Legacy","Unburned"
"6036","RUPA",99,"2",784,1980,"Legacy","Unburned"
"6037","ACCI",1,"1",931,1980,"Legacy","Unburned"
"6037","OPHO",81,"4",931,1980,"Legacy","Unburned"
"6037","GYDR",52,"2",931,1980,"Legacy","Unburned"
"6037","TITR",116,"3",931,1980,"Legacy","Unburned"
"6037","ATFI",18,"1",931,1980,"Legacy","Unburned"
"6037","MOSS",79,"2",931,1980,"Legacy","Unburned"
"6038","VAME",122,"1",851,1980,"Legacy","Unburned"
"6038","MOSS",79,"5",851,1980,"Legacy","Unburned"
"6039","ATFI",18,"5",898,1980,"Legacy","Unburned"
"6039","ALSI",9,"6",898,1980,"Legacy","Unburned"
"6039","ACCI",1,"1",898,1980,"Legacy","Unburned"
"6039","SAXX",104,"1",898,1980,"Legacy","Unburned"
"6039","RUSP",101,"1",898,1980,"Legacy","Unburned"
"6039","RUPA",99,"1",898,1980,"Legacy","Unburned"
"6040","VAXX",126,"3",988,1980,"Legacy","Unburned"
"6040","VAME",122,"3",988,1980,"Legacy","Unburned"
"6041","MEFE",78,"1",841,1980,"Legacy","Unburned"
"6041","MOSS",79,"3",841,1980,"Legacy","Unburned"
"6041","GOOB",51,"1",841,1980,"Legacy","Unburned"
"6041","TITR",116,"2",841,1980,"Legacy","Unburned"
"6041","ACCI",1,"1",841,1980,"Legacy","Unburned"
"6041","GYDR",52,"1",841,1980,"Legacy","Unburned"
"6041","OPHO",81,"1",841,1980,"Legacy","Unburned"
"6042","VAXX",126,"3",1483,1980,"Legacy","Unburned"
"6042","SOSI",108,"1",1483,1980,"Legacy","Unburned"
"6042","MOSS",79,"1",1483,1980,"Legacy","Unburned"
"6042","VAME",122,"3",1483,1980,"Legacy","Unburned"
"6042","CLUN",28,"1",1483,1980,"Legacy","Unburned"
"6043","GYDR",52,"1",852,1980,"Legacy","Unburned"
"6043","RUPE",100,"1",852,1980,"Legacy","Unburned"
"6043","MEFE",78,"2",852,1980,"Legacy","Unburned"
"6043","MOSS",79,"2",852,1980,"Legacy","Unburned"
"6043","OPHO",81,"2",852,1980,"Legacy","Unburned"
"6043","LIBO",64,"1",852,1980,"Legacy","Unburned"
"6043","TITR",116,"1",852,1980,"Legacy","Unburned"
"6044","LUXX",73,"1",1346,1980,"Legacy","Unburned"
"6044","CAXX",24,"2",1346,1980,"Legacy","Unburned"
"6044","VEVI",127,"2",1346,1980,"Legacy","Unburned"
"6044","VASI",125,"2",1346,1980,"Legacy","Unburned"
"6044","SOSI",108,"1",1346,1980,"Legacy","Unburned"
"6044","POBI",90,"1",1346,1980,"Legacy","Unburned"
"6047","TITR",116,"1",789,1980,"Legacy","Unburned"
"6047","ACCI",1,"3",789,1980,"Legacy","Unburned"
"6047","MOSS",79,"1",789,1980,"Legacy","Unburned"
"6047","CLUN",28,"2",789,1980,"Legacy","Unburned"
"6047","GYDR",52,"2",789,1980,"Legacy","Unburned"
"6047","OPHO",81,"1",789,1980,"Legacy","Unburned"
"6048","ERPE",42,"1",1187,1980,"Legacy","Unburned"
"6048","HELA",53,"1",1187,1980,"Legacy","Unburned"
"6048","EPAN",39,"2",1187,1980,"Legacy","Unburned"
"6048","SAXX",104,"3",1187,1980,"Legacy","Unburned"
"6048","PTAQ",95,"2",1187,1980,"Legacy","Unburned"
"6048","ALSI",9,"3",1187,1980,"Legacy","Unburned"
"6049","RUPA",99,"2",741,1980,"Legacy","Unburned"
"6049","ATFI",18,"2",741,1980,"Legacy","Unburned"
"6049","COST",32,"2",741,1980,"Legacy","Unburned"
"6049","SAXX",104,"2",741,1980,"Legacy","Unburned"
"6049","ALSI",9,"3",741,1980,"Legacy","Unburned"
"6049","ACCI",1,"3",741,1980,"Legacy","Unburned"
"6051","MOSS",79,"4",797,1980,"Legacy","Unburned"
"6051","VAME",122,"1",797,1980,"Legacy","Unburned"
"6055","COCA",30,"2",1138,1980,"Legacy","Unburned"
"6055","MOSS",79,"3",1138,1980,"Legacy","Unburned"
"6055","GYDR",52,"2",1138,1980,"Legacy","Unburned"
"6055","RUSP",101,"1",1138,1980,"Legacy","Unburned"
"6055","LYAM",74,"1",1138,1980,"Legacy","Unburned"
"6055","VAME",122,"1",1138,1980,"Legacy","Unburned"
"6055","RUPE",100,"1",1138,1980,"Legacy","Unburned"
"6055","CLUN",28,"2",1138,1980,"Legacy","Unburned"
"6055","VAAL",120,"3",1138,1980,"Legacy","Unburned"
"6055","MEFE",78,"4",1138,1980,"Legacy","Unburned"
"6055","ATFI",18,"2",1138,1980,"Legacy","Unburned"
"6057","MOSS",79,"4",1139,1980,"Legacy","Unburned"
"6057","SOSI",108,"2",1139,1980,"Legacy","Unburned"
"6057","VAME",122,"2",1139,1980,"Legacy","Unburned"
"6057","RUSP",101,"3",1139,1980,"Legacy","Unburned"
"6057","VAAL",120,"3",1139,1980,"Legacy","Unburned"
"6057","TITR",116,"2",1139,1980,"Legacy","Unburned"
"6057","GYDR",52,"2",1139,1980,"Legacy","Unburned"
"6057","CLUN",28,"1",1139,1980,"Legacy","Unburned"
"6057","RUPE",100,"1",1139,1980,"Legacy","Unburned"
"6061","VAME",122,"4",827,1980,"Legacy","Unburned"
"6061","CLUN",28,"2",827,1980,"Legacy","Unburned"
"6061","VASI",125,"1",827,1980,"Legacy","Unburned"
"6061","PTAQ",95,"3",827,1980,"Legacy","Unburned"
"6061","SOSI",108,"1",827,1980,"Legacy","Unburned"
"6061","CAXX",24,"1",827,1980,"Legacy","Unburned"
"6061","RUSP",101,"2",827,1980,"Legacy","Unburned"
"6061","MOSS",79,"3",827,1980,"Legacy","Unburned"
"6061","MEFE",78,"1",827,1980,"Legacy","Unburned"
"6063","COCA",30,"1",849,1980,"Legacy","Unburned"
"6063","LIBO",64,"1",849,1980,"Legacy","Unburned"
"6063","ACCI",1,"1",849,1980,"Legacy","Unburned"
"6063","VAME",122,"2",849,1980,"Legacy","Unburned"
"6063","CHUM",26,"1",849,1980,"Legacy","Unburned"
"6063","CLUN",28,"1",849,1980,"Legacy","Unburned"
"6063","GOOB",51,"1",849,1980,"Legacy","Unburned"
"6067","CHUM",26,"1",828,1980,"Legacy","Unburned"
"6067","CLUN",28,"1",828,1980,"Legacy","Unburned"
"6067","ACCI",1,"2",828,1980,"Legacy","Unburned"
"6067","GOOB",51,"1",828,1980,"Legacy","Unburned"
"6067","MEFE",78,"1",828,1980,"Legacy","Unburned"
"6067","GYDR",52,"1",828,1980,"Legacy","Unburned"
"6067","VAME",122,"2",828,1980,"Legacy","Unburned"
"6067","MOSS",79,"3",828,1980,"Legacy","Unburned"
"6067","OPHO",81,"1",828,1980,"Legacy","Unburned"
"6069","PAMY",83,"1",786,1980,"Legacy","Unburned"
"6069","EPAN",39,"1",786,1980,"Legacy","Unburned"
"6069","PTAQ",95,"2",786,1980,"Legacy","Unburned"
"6069","RUSP",101,"1",786,1980,"Legacy","Unburned"
"6069","ALSI",9,"3",786,1980,"Legacy","Unburned"
"6069","ACCI",1,"4",786,1980,"Legacy","Unburned"
"6069","RIXX",97,"1",786,1980,"Legacy","Unburned"
"6069","COST",32,"2",786,1980,"Legacy","Unburned"
"6071","CLUN",28,"1",616,1980,"Legacy","Unburned"
"6071","ACCI",1,"2",616,1980,"Legacy","Unburned"
"6071","GYDR",52,"1",616,1980,"Legacy","Unburned"
"6071","VAME",122,"1",616,1980,"Legacy","Unburned"
"6071","MOSS",79,"5",616,1980,"Legacy","Unburned"
"6073","COST",32,"1",570,1980,"Legacy","Unburned"
"6073","LYAM",74,"1",570,1980,"Legacy","Unburned"
"6073","CAXX",24,"2",570,1980,"Legacy","Unburned"
"6073","SAXX",104,"3",570,1980,"Legacy","Unburned"
"6073","LOIN",68,"3",570,1980,"Legacy","Unburned"
"6075","VAXX",126,"2",607,1980,"Legacy","Unburned"
"6075","MOSS",79,"2",607,1980,"Legacy","Unburned"
"6075","ACCI",1,"3",607,1980,"Legacy","Unburned"
"6075","PAMY",83,"2",607,1980,"Legacy","Unburned"
"6075","AMAL",10,"1",607,1980,"Legacy","Unburned"
"6075","CLUN",28,"1",607,1980,"Legacy","Unburned"
"6075","COCA",30,"1",607,1980,"Legacy","Unburned"
"6075","SOSI",108,"1",607,1980,"Legacy","Unburned"
"6077","OPHO",81,"2",553,1980,"Legacy","Unburned"
"6077","ACCI",1,"3",553,1980,"Legacy","Unburned"
"6077","RUSP",101,"1",553,1980,"Legacy","Unburned"
"6077","ATFI",18,"2",553,1980,"Legacy","Unburned"
"6077","TITR",116,"2",553,1980,"Legacy","Unburned"
"6077","CLUN",28,"1",553,1980,"Legacy","Unburned"
"6077","ASCA",17,"1",553,1980,"Legacy","Unburned"
"6077","MOSS",79,"2",553,1980,"Legacy","Unburned"
"6080","LIBO",64,"1",981,1980,"Legacy","Unburned"
"6080","MOSS",79,"5",981,1980,"Legacy","Unburned"
"6080","CHUM",26,"1",981,1980,"Legacy","Unburned"
"6080","MEFE",78,"2",981,1980,"Legacy","Unburned"
"6080","VAXX",126,"2",981,1980,"Legacy","Unburned"
"6080","MANE",76,"2",981,1980,"Legacy","Unburned"
"6082","VIXX",130,"2",658,1980,"Legacy","Unburned"
"6082","MOSS",79,"5",658,1980,"Legacy","Unburned"
"6082","ATFI",18,"2",658,1980,"Legacy","Unburned"
"6082","VAXX",126,"1",658,1980,"Legacy","Unburned"
"6082","TITR",116,"2",658,1980,"Legacy","Unburned"
"6082","POMU",91,"2",658,1980,"Legacy","Unburned"
"6082","ACCI",1,"2",658,1980,"Legacy","Unburned"
"6082","RUSP",101,"2",658,1980,"Legacy","Unburned"
"6082","OPHO",81,"2",658,1980,"Legacy","Unburned"
"7075","CLUN",28,"2",1164,1980,"Legacy","Unburned"
"7075","SAXX",104,"1",1164,1980,"Legacy","Unburned"
"7075","MARA",77,"1",1164,1980,"Legacy","Unburned"
"7075","TITR",116,"2",1164,1980,"Legacy","Unburned"
"7075","OPHO",81,"4",1164,1980,"Legacy","Unburned"
"7076","ACCI",1,"4",884,1980,"Legacy","Unburned"
"7076","SAXX",104,"4",884,1980,"Legacy","Unburned"
"7076","RUPA",99,"3",884,1980,"Legacy","Unburned"
"7077","POMU",91,"2",622,1980,"Legacy","Unburned"
"7077","OPHO",81,"2",622,1980,"Legacy","Unburned"
"7077","RUPA",99,"2",622,1980,"Legacy","Unburned"
"7077","TITR",116,"1",622,1980,"Legacy","Unburned"
"7077","MOSS",79,"5",622,1980,"Legacy","Unburned"
"7078","PTAQ",95,"1",1149,1980,"Legacy","Unburned"
"7078","VAME",122,"2",1149,1980,"Legacy","Unburned"
"7078","MOSS",79,"2",1149,1980,"Legacy","Unburned"
"7078","VAPA",123,"2",1149,1980,"Legacy","Unburned"
"7078","OPHO",81,"1",1149,1980,"Legacy","Unburned"
"7078","TITR",116,"1",1149,1980,"Legacy","Unburned"
"7101","PAMY",83,"1",1195,1980,"Legacy","Unburned"
"7101","MOSS",79,"3",1195,1980,"Legacy","Unburned"
"7101","COCA",30,"1",1195,1980,"Legacy","Unburned"
"7101","GYDR",52,"2",1195,1980,"Legacy","Unburned"
"7101","VAME",122,"1",1195,1980,"Legacy","Unburned"
"7101","CLUN",28,"1",1195,1980,"Legacy","Unburned"
"7102","MEFE",78,"2",1372,1980,"Legacy","Unburned"
"7102","VAME",122,"4",1372,1980,"Legacy","Unburned"
"7102","MOSS",79,"2",1372,1980,"Legacy","Unburned"
"7102","ATFI",18,"1",1372,1980,"Legacy","Unburned"
"7102","RULA",98,"2",1372,1980,"Legacy","Unburned"
"7102","RUPE",100,"2",1372,1980,"Legacy","Unburned"
"7102","CLUN",28,"1",1372,1980,"Legacy","Unburned"
"7102","TITR",116,"1",1372,1980,"Legacy","Unburned"
"7103","ELXX",38,"1",1408,1980,"Legacy","Unburned"
"7103","RIXX",97,"2",1408,1980,"Legacy","Unburned"
"7103","SAXX",104,"3",1408,1980,"Legacy","Unburned"
"7103","MOSS",79,"2",1408,1980,"Legacy","Unburned"
"7103","SOSI",108,"3",1408,1980,"Legacy","Unburned"
"7103","ALSI",9,"2",1408,1980,"Legacy","Unburned"
"7103","AQFO",13,"1",1408,1980,"Legacy","Unburned"
"7103","EPAN",39,"2",1408,1980,"Legacy","Unburned"
"7104","MOSS",79,"2",1564,1980,"Legacy","Unburned"
"7104","RHAL",96,"3",1564,1980,"Legacy","Unburned"
"7104","RULA",98,"1",1564,1980,"Legacy","Unburned"
"7104","VAME",122,"2",1564,1980,"Legacy","Unburned"
"7105","CAME",21,"1",2006,1980,"Legacy","Unburned"
"7105","VADE",121,"1",2006,1980,"Legacy","Unburned"
"7105","FEXX",44,"3",2006,1980,"Legacy","Unburned"
"7105","CAXX",24,"2",2006,1980,"Legacy","Unburned"
"7105","ARXX",16,"2",2006,1980,"Legacy","Unburned"
"7105","MOSS",79,"2",2006,1980,"Legacy","Unburned"
"7106","LUPE",72,"1",1987,1980,"Legacy","Unburned"
"7106","CAXX",24,"1",1987,1980,"Legacy","Unburned"
"7106","MOSS",79,"1",1987,1980,"Legacy","Unburned"
"7106","ARXX",16,"1",1987,1980,"Legacy","Unburned"
"7106","PHEM",89,"2",1987,1980,"Legacy","Unburned"
"7106","VADE",121,"2",1987,1980,"Legacy","Unburned"
"7107","MOXX",80,"1",1670,1980,"Legacy","Unburned"
"7107","SOSI",108,"1",1670,1980,"Legacy","Unburned"
"7107","SAXX",104,"1",1670,1980,"Legacy","Unburned"
"7107","ALSI",9,"6",1670,1980,"Legacy","Unburned"
"7108","PHEM",89,"2",1600,1980,"Legacy","Unburned"
"7108","VADE",121,"2",1600,1980,"Legacy","Unburned"
"7108","MOSS",79,"3",1600,1980,"Legacy","Unburned"
"7108","CAXX",24,"5",1600,1980,"Legacy","Unburned"
"7108","SAXX",104,"3",1600,1980,"Legacy","Unburned"
"7108","POXX",92,"1",1600,1980,"Legacy","Unburned"
"7108","GEXX",50,"1",1600,1980,"Legacy","Unburned"
"7109","MOSS",79,"2",1603,1980,"Legacy","Unburned"
"7109","RULA",98,"1",1603,1980,"Legacy","Unburned"
